Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
31.3444	78467.8	65.0602	79.5639	5090.15	34138.1	65.8141	82.2131	102.843	58.2098	5176.44	738.158	5.4191	6.3056	15.9763	0.96901	0.286805	534.879	2361.32	0.0349329	6.20069	11.0543	0.838971	37.0365	33.0172	87677.6	693.963	0.542078	0.0400333	0.0400333	230.164	193.101	89.9872	44.8362	42.2792	42.9047	1033.23	114.445	41.7162	1033.23	107.997	42.0259	174.1	37.9882	2.58056	0	2.58056	0	3.93108	-2.30679	0.975642	0	1.45249e-09	2.07871e-05	2.4364e-11	1.91769e-06	0	8.10453e-05	0	8.10453e-05	2.53334e-10	1.39824e-06	65178.5	23.2755	2043.72	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
32.3556	78467.8	62.069	81.0254	5090.31	34137.9	79.4061	79.1875	99.547	56.0545	5029.16	738.158	5.46946	6.36172	15.9763	0.96849	0.282735	534.879	2361.25	0.0349329	6.20069	11.0537	0.845997	37.0366	33.0172	82364.5	1219.26	0.508258	0.0400333	0.0400333	238.663	201.908	89.351	43.3011	42.1805	42.903	1033.23	113.311	42.1406	1033.23	106.801	42.387	174.097	37.9905	2.58035	0	2.58035	0	6.41613	-2.89885	0.982962	0	0.00014489	0.0340244	2.93691e-06	0.00372457	0	0.0500726	0	0.0500726	1.99608e-05	0.00238632	94153.8	33.5245	5846.17	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
33.3667	78467.8	60.6742	82.5001	5090.52	34137.7	83.6417	77.8961	98.4174	54.9611	5005.63	738.158	5.50722	6.42949	15.9763	0.967944	0.281663	534.879	2361.25	0.0349329	6.20069	11.0537	0.84632	37.0368	33.0171	82379.1	1422.54	0.507971	0.0400333	0.0400333	239.075	202.334	89.0084	42.7607	42.1848	42.9022	1033.23	112.195	42.4448	1033.23	105.628	42.6385	174.097	37.9905	2.57999	0	2.57999	0	6.96592	-2.81487	0.982095	0	0.00207326	0.367993	4.10646e-05	0.0406385	0	0.467779	0	0.467779	0.000276955	0.0262205	90331.2	31.8739	9668.84	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
34.3778	78467.8	62.069	83.7059	5090.77	34137.5	90.811	78.2392	98.5352	55.2534	5195.54	738.158	5.5433	6.51488	9.54064	0.967221	0.280218	553.745	2361.25	0.0367687	3.83273	11.0537	0.845777	37.037	33.0171	93084.6	1717.5	0.558301	0.0400333	0.0400333	238.4	201.633	88.5971	42.0377	42.1582	42.9025	1033.23	111.049	42.681	1033.23	104.416	42.8308	174.097	37.9905	2.5795	0	2.5795	0	8.11201	-2.47718	0.981122	0	0.0108344	1.35826	0.000220233	0.157272	0	1.78194	0	1.78194	0.00140953	0.101552	86932.6	30.2002	13067.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
35.3889	78467.8	62.7907	84.7787	5091.01	34137.2	98.4268	78.8918	99.5487	55.8251	5323.31	738.158	5.58203	6.57333	9.54064	0.966446	0.27918	553.745	2361.25	0.0367687	3.83273	11.0537	0.843893	37.0372	33.017	120136	1969.1	0.678594	0.0400333	0.0400333	236.072	199.22	87.8082	41.4539	42.172	42.9045	1033.23	109.853	42.8711	1033.23	103.157	42.9865	174.097	37.9905	2.57896	0	2.57896	0	8.77337	-1.58611	0.980055	0	0.0340497	2.99355	0.000733671	0.37697	0	4.16792	0	4.16792	0.00440429	0.243134	83906.6	28.5536	16093.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
36.4	78467.8	63.5294	85.534	5091.26	34137	101.429	79.7289	100.672	56.2373	5433.92	738.158	5.61974	6.61238	9.54064	0.96559	0.279513	553.745	2361.25	0.0367687	3.83273	11.0537	0.841982	37.0374	33.017	151077	1955.37	0.815691	0.0400333	0.0400333	233.756	196.819	87.6957	41.3697	42.1228	42.9085	1033.23	108.645	43.0118	1033.23	101.879	43.0998	174.097	37.9905	2.57837	0	2.57837	0	8.47544	-0.358549	0.978947	0	0.077312	4.90212	0.00180011	0.686526	0	7.1889	0	7.1889	0.0102964	0.444472	81208.3	27.0208	18791.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
37.4111	78467.8	64.2857	85.9441	5091.49	34136.7	100.626	80.3823	101.429	56.6347	5524.98	738.158	5.65931	6.64755	9.54064	0.965038	0.280481	553.745	2361.25	0.0367687	3.83273	11.0537	0.840463	37.0375	33.0171	177191	1762.73	0.936923	0.0400333	0.0400333	231.95	194.946	85.8435	41.5311	42.1359	42.915	1033.23	107.448	43.1009	1033.23	100.611	43.1661	174.097	37.9905	2.5778	0	2.5778	0	7.00668	0.646882	0.977842	0	0.141745	6.71746	0.00359827	1.05683	0	10.4022	0	10.4022	0.0199188	0.689648	78797.7	25.6445	21202.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
38.4222	78467.8	65.0602	86.3852	5091.7	34136.5	96.8037	81.0134	102.008	57.0837	5620.24	738.158	5.70332	6.67607	9.54064	0.964359	0.281446	553.745	2361.25	0.0367687	3.83273	11.0537	0.839181	37.0377	33.0171	191993	1493.24	1.01556	0.0400333	0.0400333	230.448	193.388	84.6978	41.7255	42.1355	42.9239	1033.23	106.298	43.1492	1033.23	99.3792	43.1964	174.097	37.9905	2.57727	0	2.57727	0	4.53799	1.05971	0.976766	0	0.224938	8.23321	0.00624503	1.45961	0	13.4702	0	13.4702	0.0338577	0.962652	76639.1	24.4302	23360.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
39.4333	78467.8	64.2857	86.6635	5091.92	34136.3	89.5341	81.0077	102.425	56.8237	5571.23	738.158	5.74029	6.67953	9.54064	0.963494	0.281642	553.745	2361.25	0.0367687	3.83273	11.0537	0.83702	37.0379	33.0172	191753	1201.16	1.0251	0.0400333	0.0400333	227.955	190.803	84.4625	41.6729	42.0283	42.9352	1033.23	105.209	43.1789	1033.23	98.2116	43.2125	174.097	37.9905	2.57673	0	2.57673	0	2.08121	1.33577	0.975723	0	0.319957	9.35922	0.00967734	1.8603	0	16.1274	0	16.1274	0.0523046	1.24428	74700.5	23.3556	25299.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
40.4444	78467.8	64.2857	86.945	5092.15	34136.1	82.9845	80.9252	102.222	56.7844	5589.32	738.158	5.75683	6.70529	9.54064	0.962829	0.282578	553.745	2361.25	0.0367687	3.83273	11.0537	0.835964	37.0381	33.0173	180677	954.548	1.06956	0.0400333	0.0400333	226.76	189.563	83.2216	41.9008	42.0484	42.8826	1033.23	104.16	43.194	1033.23	97.0864	43.2172	174.097	37.9905	2.57613	0	2.57613	0	0.921289	0.955335	0.974712	0	0.423423	10.1533	0.0138939	2.2503	0	18.3331	0	18.3331	0.0753335	1.52735	72953.5	22.3983	27046.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
41.4556	78467.8	63.5294	87.3988	5092.39	34135.8	78.1634	80.714	102.282	56.4475	5552.39	738.158	5.74397	6.7189	9.54064	0.961977	0.283308	553.745	2361.25	0.0367687	3.83273	11.0537	0.835518	37.0382	33.0174	167846	813.094	1.0627	0.0400333	0.0400333	226.262	189.046	82.5708	42.0739	42.149	42.8771	1033.23	103.093	43.1476	1033.23	95.9558	43.1573	174.097	37.9905	2.57536	0	2.57536	0	4.71905	8.53696	0.973723	0	0.531347	10.672	0.0188203	2.62004	0	20.0434	0	20.0434	0.102814	1.80459	71372.8	21.5333	28627.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
42.4667	78467.8	63.5294	87.762	5092.63	34135.6	74.056	80.6273	102.133	56.3859	5575.47	738.158	5.72695	6.74722	9.54064	0.960943	0.283916	553.745	2361.25	0.0367687	3.83273	11.0537	0.835034	37.0384	33.0175	155373	714.29	1.00877	0.0400333	0.0400333	225.724	188.488	82.6984	42.2183	42.1289	42.896	1033.23	101.955	43.0905	1033.23	94.7628	43.0879	174.097	37.9905	2.57456	0	2.57456	0	6.25151	1.9566	0.972761	0	0.642242	10.9772	0.0244614	2.96961	0	21.2639	0	21.2639	0.134624	2.0738	69936.3	20.752	30063.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
43.4778	78467.8	63.5294	88.209	5092.88	34135.3	70.4243	80.7089	102.262	56.3865	5603.86	738.158	5.7111	6.7687	9.54064	0.960098	0.284432	553.745	2361.25	0.0367687	3.83273	11.0537	0.834507	37.0386	33.0176	142566	644.769	0.941027	0.0400333	0.0400333	225.14	187.881	81.5639	42.3424	42.0881	42.9215	1033.23	100.823	43.1284	1033.23	93.5699	43.124	174.097	37.9905	2.5738	0	2.5738	0	4.1588	-1.4229	0.971825	0	0.754127	11.1182	0.0307779	3.29697	0	22.0441	0	22.0441	0.170555	2.33222	68625.2	20.0437	31374.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
44.4889	78467.8	63.5294	88.5186	5093.14	34135.1	67.2009	80.7821	102.383	56.3871	5623.54	738.158	5.69768	6.78513	9.54064	0.959244	0.284875	553.745	2361.25	0.0367687	3.83273	11.0537	0.833943	37.0388	33.0177	129925	595.63	0.870951	0.0400333	0.0400333	224.518	187.235	80.6024	42.4498	42.1193	42.9492	1033.23	99.7381	43.1804	1033.23	92.4177	43.1766	174.097	37.9905	2.57306	0	2.57306	0	1.95957	-1.56428	0.970916	0	0.865452	11.1373	0.0377214	3.60105	0	22.4535	0	22.4535	0.210358	2.57791	67423	19.399	32577	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
45.5	78467.8	62.7907	88.7649	5093.41	34134.8	64.7996	80.5436	102.463	56.0306	5573.61	738.158	5.68868	6.7925	9.54064	0.958241	0.285233	553.745	2361.25	0.0367687	3.83273	11.0537	0.833539	37.0389	33.0178	119953	566.205	0.813874	0.0400333	0.0400333	224.077	186.777	80.5254	42.5348	42.0811	42.9771	1033.23	98.6712	43.2198	1033.23	91.2874	43.216	174.097	37.9905	2.57236	0	2.57236	0	0.726963	-1.28857	0.970033	0	0.97475	11.0687	0.0452032	3.88033	0	22.5635	0	22.5635	0.253681	2.8089	66316.1	18.8099	33683.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
46.5111	78467.8	62.7907	89.0741	5093.68	34134.5	62.7085	80.4446	102.316	55.9613	5593.03	738.158	5.68054	6.81903	9.54064	0.957321	0.285536	553.745	2361.25	0.0367687	3.83273	11.0537	0.833222	37.0391	33.0179	110877	543.747	0.76196	0.0400333	0.0400333	223.732	186.419	79.4157	42.6065	42.0711	43.0061	1033.23	97.6118	43.2551	1033.23	90.1697	43.251	174.097	37.9905	2.57167	0	2.57167	0	0.35417	-1.00971	0.969173	0	1.08208	10.9365	0.053233	4.13732	0	22.4453	0	22.4453	0.300283	3.02553	65292.5	18.2691	34707.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
47.5222	78467.8	62.7907	89.5132	5093.96	34134.3	60.7991	80.5363	102.483	55.9628	5620.6	738.158	5.67316	6.84027	9.54064	0.956206	0.285807	553.745	2361.25	0.0367687	3.83273	11.0537	0.832923	37.0393	33.018	102334	526.355	0.712249	0.0400333	0.0400333	223.409	186.083	79.1753	42.6707	42.0475	43.036	1033.23	96.558	43.2879	1033.23	89.0613	43.2834	174.097	37.9905	2.57099	0	2.57099	0	-0.0795423	-0.776271	0.968334	0	1.18684	10.7603	0.0617705	4.37255	0	22.1599	0	22.1599	0.349874	3.22737	64342.3	17.77	35657.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
48.5333	78467.8	62.7907	89.8268	5094.23	34134	59.0538	80.6296	102.657	55.9684	5640.29	738.158	5.66681	6.85748	0	0.955292	0.286058	0	2361.25	0.0367687	0	11.0537	0.832618	37.0394	33.0181	94403.3	512.78	0.665104	0.0400333	0.0400333	223.081	185.741	77.3931	42.7302	41.9887	43.0666	1033.23	95.5102	43.3185	1033.23	87.9625	43.3136	174.097	37.9905	2.57033	0	2.57033	0	0.129666	-0.596575	0.967515	0	1.28864	10.5553	0.0707728	4.5867	0	21.756	0	21.756	0.40217	3.4143	63456.9	17.3069	36543.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
49.5444	78467.8	62.7907	90.1022	5094.51	34133.7	57.4582	80.7099	102.798	55.9755	5657.58	738.158	5.66163	6.87312	0	0.954024	0.286292	0	2361.25	0.0367687	0	11.0537	0.832333	37.0396	33.0182	87101.1	502.057	0.620797	0.0400333	0.0400333	222.775	185.423	77.5886	42.7863	41.9606	43.0975	1033.23	94.4607	43.348	1033.23	86.8629	43.3429	174.097	37.9905	2.56968	0	2.56968	0	0.147999	-0.456127	0.966711	0	1.38724	10.332	0.0801996	4.78062	0	21.2717	0	21.2717	0.456889	3.58636	62628.8	16.8752	37371.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
50.5556	78467.8	62.7907	90.3594	5094.79	34133.4	55.9954	80.7819	102.914	55.9852	5673.73	738.158	5.67941	6.88708	0	0.952877	0.286514	0	2361.25	0.0367687	0	11.0537	0.832037	37.0398	33.0184	81583.3	493.533	0.540923	0.0400333	0.0400333	222.458	185.093	76.7871	42.8397	41.9125	43.1857	1033.23	93.4094	43.3804	1033.23	85.7711	43.375	174.097	37.9905	2.5691	0	2.5691	0	0.540069	-1.01381	0.965922	0	1.48254	10.0984	0.0900114	4.95521	0	20.7357	0	20.7357	0.513756	3.74379	61851.7	16.4707	38148.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
51.5667	78467.8	62.7907	90.7897	5095.08	34133.1	74.7643	80.8926	103.068	56.0038	5700.75	738.158	5.7012	6.90895	0	0.952277	0.297506	0	2361.25	0.0367687	0	11.0537	0.844342	37.04	33.0185	79466	991.902	0.527337	0.0400333	0.0400333	236.716	199.87	76.4373	46.7975	41.9357	43.2138	1033.23	92.3364	43.4314	1033.23	84.6607	43.427	174.097	37.9905	2.56855	0	2.56855	0	2.92776	-2.00483	0.96515	0	1.57564	9.87628	0.100306	5.11464	0	20.3247	0	20.3247	0.572646	3.88872	61120.1	16.0932	38879.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
52.5778	78467.8	62.7907	90.9543	5095.36	34132.9	91.627	80.9267	103.105	56.0086	5711.08	738.158	5.72303	6.91677	0	0.950364	0.289686	0	2361.25	0.0367687	0	11.0537	0.845608	37.0402	33.0186	92609.1	1687.65	0.581292	0.0400333	0.0400333	238.293	201.502	74.9721	43.9315	41.9864	43.2425	1033.23	91.2294	43.4919	1033.23	83.5273	43.4886	174.097	37.9905	2.56801	0	2.56801	0	4.99316	-2.08901	0.964391	0	1.66755	9.64541	0.111201	5.25973	0	19.6614	0	19.6614	0.633472	4.02181	60429.3	15.7377	39570.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
53.5889	78467.8	62.069	91.0838	5095.64	34132.6	97.9821	80.6547	103.118	55.6575	5653.48	738.158	5.73865	6.91602	0	0.9489	0.287385	0	2361.25	0.0367687	0	11.0537	0.844231	37.0404	33.0188	109076	1954.37	0.647087	0.0400333	0.0400333	236.591	199.737	73.8279	43.0892	41.9931	43.2715	1033.23	90.1327	43.5438	1033.23	82.4022	43.5412	174.097	37.9905	2.56747	0	2.56747	0	5.76188	-1.68834	0.963639	0	1.75591	9.40097	0.122396	5.38591	0	18.9707	0	18.9707	0.695679	4.14048	59775.2	15.4003	40224.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
54.6	78467.8	62.069	91.2505	5095.92	34132.3	101.504	80.5189	102.912	55.5851	5663.82	738.158	5.75453	6.93518	0	0.947465	0.286402	0	2361.25	0.0367687	0	11.0537	0.842774	37.0406	33.0189	128610	2048.12	0.728442	0.0400333	0.0400333	234.817	197.897	72.9179	42.7187	41.8666	43.3007	1033.23	89.0234	43.587	1033.23	81.272	43.5841	174.097	37.9905	2.56695	0	2.56695	0	6.27238	-1.05991	0.962895	0	1.84107	9.15419	0.133876	5.4952	0	18.301	0	18.301	0.758996	4.24588	59154	15.0799	40846	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
55.6111	78467.8	62.069	91.5673	5096.2	34132	103.014	80.5761	103.027	55.5815	5683.49	738.158	5.77011	6.94965	0	0.945992	0.286048	0	2361.25	0.0367687	0	11.0537	0.841551	37.0408	33.019	147124	2031.56	0.808247	0.0400333	0.0400333	233.348	196.375	72.3314	42.5693	41.8258	43.3301	1033.23	87.9207	43.6238	1033.23	80.1521	43.6203	174.097	37.9905	2.56643	0	2.56643	0	6.35717	-0.403403	0.962152	0	1.92313	8.90795	0.145626	5.58866	0	17.6601	0	17.6601	0.823195	4.33871	58562.6	14.7724	41437.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
56.6222	78467.8	62.069	91.7753	5096.48	34131.7	103.175	80.6407	103.161	55.5829	5696.4	738.158	5.78507	6.96087	0	0.944471	0.286017	0	2361.25	0.0367687	0	11.0537	0.84058	37.041	33.0192	162947	1953.9	0.878542	0.0400333	0.0400333	232.197	195.18	71.9041	42.5321	41.8687	43.3595	1033.23	86.8237	43.6549	1033.23	79.0446	43.6501	174.097	37.9905	2.56593	0	2.56593	0	6.14406	0.171587	0.961406	0	2.00194	8.6658	0.157593	5.6671	0	17.0477	0	17.0477	0.888031	4.4195	57998.3	14.4757	42001.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
57.6333	78467.8	62.069	91.9533	5096.76	34131.5	102.455	80.6968	103.273	55.5854	5707.45	738.158	5.79963	6.97155	0	0.94297	0.286159	0	2361.25	0.0367687	0	11.0537	0.839766	37.0412	33.0193	175573	1846.53	0.93681	0.0400333	0.0400333	231.241	194.189	71.1593	42.5548	41.8786	43.389	1033.23	85.7375	43.6807	1033.23	77.9474	43.6747	174.097	37.9905	2.56544	0	2.56544	0	5.84257	0.606148	0.960655	0	2.07748	8.43001	0.169732	5.73143	0	16.4617	0	16.4617	0.953295	4.48889	57458.5	14.1883	42541.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
58.6444	78467.8	62.069	92.1262	5097.03	34131.2	101.154	80.7501	103.372	55.5911	5718.18	738.158	5.81402	6.9816	0	0.941517	0.286395	0	2361.25	0.0367687	0	11.0537	0.839088	37.0414	33.0194	184982	1727.82	0.982583	0.0400333	0.0400333	230.453	193.37	69.7813	42.6101	41.8574	43.4184	1033.23	84.6629	43.7028	1033.23	76.8667	43.6953	174.097	37.9905	2.56496	0	2.56496	0	5.51797	0.89219	0.959897	0	2.14979	8.2017	0.182008	5.78259	0	15.9002	0	15.9002	1.01879	4.54756	56941.2	13.9092	43058.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
59.6556	78467.8	62.069	92.2875	5097.31	34130.9	99.4449	80.7993	103.458	55.5986	5728.19	738.158	5.8284	6.99062	0	0.939824	0.286663	0	2361.25	0.0367687	0	11.0537	0.838491	37.0416	33.0196	191390	1607.72	1.01634	0.0400333	0.0400333	229.763	192.654	69.5489	42.6771	41.8597	43.4478	1033.23	83.5987	43.7228	1033.23	75.8049	43.7135	174.097	37.9905	2.56449	0	2.56449	0	5.12419	1.05109	0.959131	0	2.21896	7.98143	0.194385	5.8215	0	15.3616	0	15.3616	1.08434	4.59618	56444.2	13.6376	43555.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
60.6667	78467.8	62.069	92.4316	5097.58	34130.6	97.316	80.8418	103.526	55.6062	5737.13	738.158	5.84287	6.99842	0	0.93817	0.286829	0	2361.25	0.0367687	0	11.0537	0.837915	37.0418	33.0197	195095	1488.5	1.03893	0.0400333	0.0400333	229.102	191.968	68.657	42.7125	41.8109	43.477	1033.23	82.549	43.7415	1033.23	74.7551	43.7309	174.097	37.9905	2.56404	0	2.56404	0	4.5264	1.12133	0.958356	0	2.28506	7.76932	0.206833	5.84904	0	14.844	0	14.844	1.14978	4.63542	55966.1	13.3729	44033.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
61.6778	78467.8	62.069	92.5556	5097.85	34130.4	94.1683	80.8759	103.577	55.6127	5744.83	738.158	5.85753	7.00489	0	0.936368	0.286372	0	2361.25	0.0367687	0	11.0537	0.837129	37.042	33.0199	196271	1355.94	1.05071	0.0400333	0.0400333	228.204	191.036	68.0841	42.5481	41.6907	43.5061	1033.23	81.5111	43.7594	1033.23	73.7231	43.7474	174.097	37.9905	2.5636	0	2.5636	0	4.08116	1.16149	0.957572	0	2.34818	7.56496	0.219317	5.86601	0	14.3438	0	14.3438	1.21495	4.66593	55505.2	13.1149	44494.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
62.6889	78467.8	62.069	92.6582	5098.11	34130.1	90.1294	80.9005	103.61	55.6171	5751.2	738.158	5.87239	7.01004	0	0.93464	0.286555	0	2361.25	0.0367687	0	11.0537	0.835832	37.0422	33.02	194801	1198.75	1.05077	0.0400333	0.0400333	226.733	189.511	67.012	42.5637	41.7471	43.5351	1033.23	80.487	43.7762	1033.23	72.7098	43.7628	174.097	37.9905	2.56316	0	2.56316	0	3.41047	1.28374	0.956777	0	2.40837	7.36821	0.231799	5.87324	0	13.8672	0	13.8672	1.27968	4.68831	55060.3	12.8631	44939.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
