Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
36.4	78467.8	65.8537	82.816	5090.79	34137.4	82.0998	81.6998	101.834	58.4276	5453.74	738.158	5.62291	6.49768	9.54064	0.966026	0.279355	553.745	2361.25	0.0367687	3.83273	11.0537	0.835948	37.0374	33.0172	177895	921.969	1.08741	0.0400333	0.0400333	226.719	189.526	87.0214	41.3254	42.2564	42.8276	1033.23	108.586	42.9551	1033.23	101.788	43.034	174.097	37.9904	2.57892	0	2.57892	0	0.841803	1.64763	0.699929	0	0.0041463	0.25514	0.000104144	0.0375085	0	0.367092	0	0.367092	0.00054173	0.0237184	4078.01	1.35544	949.772	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
37.4111	78467.8	65.8537	83.0948	5090.95	34137.3	75.326	82.031	102.467	58.4939	5472.09	738.158	5.5859	6.51592	9.54064	0.965291	0.280614	553.745	2361.25	0.0367687	3.83273	11.0537	0.83511	37.0375	33.0172	158887	743.877	1.01528	0.0400333	0.0400333	225.78	188.551	87.1958	41.6014	42.1774	42.832	1033.23	107.424	42.8937	1033.23	100.57	42.9399	174.097	37.9904	2.57803	0	2.57803	0	6.11085	-0.100225	0.689375	0	0.00721148	0.338976	0.000194636	0.0552033	0	0.519361	0	0.519361	0.00102556	0.0355557	3955.91	1.28964	1071.86	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
38.4222	78467.8	66.6667	83.3757	5091.11	34137.1	69.3233	82.4926	102.807	58.8961	5558.38	738.158	5.55075	6.546	9.54064	0.964653	0.281731	553.745	2361.25	0.0367687	3.83273	11.0537	0.834356	37.0377	33.0173	137105	635.564	0.895823	0.0400333	0.0400333	224.943	187.683	86.4386	41.8493	42.1982	42.8518	1033.23	106.338	43.0089	1033.23	99.4021	43.047	174.097	37.9904	2.5772	0	2.5772	0	0.976509	-1.54169	0.679176	0	0.0110305	0.409583	0.000320516	0.0739478	0	0.67079	0	0.67079	0.00171204	0.0484813	3846.59	1.23017	1181.19	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
39.4333	78467.8	66.6667	83.6999	5091.28	34136.9	64.3633	82.8318	103.342	59.02	5579.99	738.158	5.52419	6.55736	9.54064	0.96396	0.282689	553.745	2361.25	0.0367687	3.83273	11.0537	0.833718	37.0379	33.0173	116277	575.869	0.77643	0.0400333	0.0400333	224.241	186.954	85.8303	42.0631	42.1111	42.8732	1033.23	105.326	43.0939	1033.23	98.3237	43.1238	174.097	37.9904	2.57646	0	2.57646	0	-0.184818	-0.861665	0.669354	0	0.0154037	0.464487	0.000481444	0.0927632	0	0.808885	0	0.808885	0.00261151	0.0618792	3748.41	1.17637	1279.37	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
40.4444	78467.8	66.6667	83.8502	5091.46	34136.7	60.3077	82.9603	103.535	59.0676	5590.01	738.158	5.50787	6.57065	9.54064	0.963288	0.283496	553.745	2361.25	0.0367687	3.83273	11.0537	0.833161	37.0381	33.0174	98212.1	541.299	0.669448	0.0400333	0.0400333	223.631	186.321	84.5247	42.244	42.1701	42.9214	1033.23	104.325	43.151	1033.23	97.2578	43.1738	174.097	37.9904	2.57581	0	2.57581	0	0.101888	-0.461841	0.659956	0	0.0201664	0.504724	0.000676561	0.111123	0	0.925195	0	0.925195	0.0037262	0.0753564	3659.92	1.1278	1367.85	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
41.4556	78467.8	66.6667	84.2563	5091.65	34136.6	86.4379	83.1529	103.786	59.1493	5617.08	738.158	5.55082	6.59688	9.54064	0.962649	0.290141	553.745	2361.25	0.0367687	3.83273	11.0537	0.846432	37.0382	33.0175	95225.5	1382.39	0.592095	0.0400333	0.0400333	239.26	202.518	83.9891	44.5114	42.0735	42.9732	1033.23	103.234	43.2379	1033.23	96.1139	43.2569	174.097	37.9904	2.57538	0	2.57538	0	5.73582	-2.17885	0.6507	0	0.0253267	0.534724	0.000911674	0.12932	0	1.03483	0	1.03483	0.00506035	0.0889334	3579.85	1.08251	1447.92	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
42.4667	78467.8	66.6667	84.4218	5091.83	34136.4	103.217	83.2305	103.881	59.1839	5628.12	738.158	5.59321	6.6071	9.54064	0.961011	0.284146	553.745	2361.25	0.0367687	3.83273	11.0537	0.84316	37.0384	33.0176	143863	2027.37	0.792077	0.0400333	0.0400333	235.214	198.323	83.3164	42.2928	42.0928	42.9927	1033.23	102.003	43.3303	1033.23	94.8267	43.3464	174.097	37.9904	2.575	0	2.575	0	7.91611	-0.665976	0.64157	0	0.0310985	0.554101	0.00120546	0.14796	0	1.09661	0	1.09661	0.00663027	0.102804	3507.09	1.04014	1520.69	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
43.4778	78467.8	66.6667	84.5557	5091.99	34136.2	102.657	83.2925	103.954	59.2122	5637.05	738.158	5.63561	6.61552	9.54064	0.960238	0.284115	553.745	2361.25	0.0367687	3.83273	11.0537	0.840503	37.0386	33.0177	184235	1788.06	0.970165	0.0400333	0.0400333	232.029	195.021	81.6598	42.2224	42.1843	43.0148	1033.23	100.786	43.36	1033.23	93.5529	43.3701	174.097	37.9904	2.57467	0	2.57467	0	6.49543	0.850632	0.633209	0	0.0370319	0.562598	0.00154266	0.165554	0	1.12901	0	1.12901	0.00841309	0.116197	3440.68	1.00318	1587.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
44.4889	78467.8	65.8537	84.6839	5092.14	34136.1	97.0776	83.0491	104.008	58.8543	5576.74	738.158	5.67168	6.6157	9.54064	0.959263	0.284037	553.745	2361.25	0.0367687	3.83273	11.0537	0.83884	37.0388	33.0178	197729	1466.8	1.04057	0.0400333	0.0400333	230.081	193.001	81.4951	42.1688	42.1037	43.0386	1033.23	99.6605	43.359	1033.23	92.3529	43.3641	174.097	37.9904	2.57432	0	2.57432	0	4.28146	1.23634	0.625496	0	0.042836	0.563804	0.00190847	0.181514	0	1.14294	0	1.14294	0.0103823	0.128754	3379.79	0.970554	1647.99	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
45.5	78467.8	65.8537	84.8657	5092.29	34135.9	87.2273	82.9398	103.831	58.8038	5588.72	738.158	5.69742	6.63594	9.54064	0.958369	0.28426	553.745	2361.25	0.0367687	3.83273	11.0537	0.836284	37.0389	33.0179	191609	1070.44	1.07904	0.0400333	0.0400333	227.148	189.96	80.814	42.1939	42.1397	43.0143	1033.23	98.6113	43.3434	1033.23	91.2327	43.3443	174.097	37.9904	2.57396	0	2.57396	0	1.70283	1.12756	0.61824	0	0.0484659	0.559929	0.00229889	0.195922	0	1.14355	0	1.14355	0.0125202	0.140443	3323.72	0.94106	1704.05	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
46.5111	78467.8	65.8537	85.1825	5092.44	34135.8	79.472	83.0401	103.997	58.833	5609.58	738.158	5.65967	6.65208	9.54064	0.957557	0.284789	553.745	2361.25	0.0367687	3.83273	11.0537	0.83535	37.0391	33.0179	172239	827.663	1.08829	0.0400333	0.0400333	226.097	188.87	79.5377	42.3457	42.1384	43.001	1033.23	97.5663	43.2256	1033.23	90.1326	43.2141	174.097	37.9904	2.57318	0	2.57318	0	5.66461	6.51996	0.611337	0	0.053892	0.552926	0.0027105	0.208904	0	1.13522	0	1.13522	0.0148109	0.151274	3271.9	0.914025	1755.88	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
47.5222	78467.8	66.6667	85.3895	5092.6	34135.6	72.6095	83.4481	104.19	59.2521	5692.63	738.158	5.61445	6.67175	9.54064	0.95663	0.285269	553.745	2361.25	0.0367687	3.83273	11.0537	0.834486	37.0393	33.018	149871	679.965	0.972644	0.0400333	0.0400333	225.136	187.873	78.7112	42.4838	42.1419	43.037	1033.23	96.4313	43.2441	1033.23	88.9474	43.2329	174.097	37.9904	2.57237	0	2.57237	0	3.26235	-1.64941	0.604726	0	0.0591381	0.543809	0.0031442	0.220666	0	1.11963	0	1.11963	0.0172448	0.161314	3223.79	0.889021	1803.99	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
48.5333	78467.8	66.6667	85.4996	5092.77	34135.4	66.9745	83.706	104.578	59.3623	5699.97	738.158	5.5791	6.66914	0	0.955729	0.285691	0	2361.25	0.0367687	0	11.0537	0.83375	37.0394	33.0181	127395	600.005	0.845279	0.0400333	0.0400333	224.324	187.03	77.8407	42.6045	42.115	43.0753	1033.23	95.4014	43.3169	1033.23	87.8571	43.3104	174.097	37.9904	2.57166	0	2.57166	0	0.890592	-1.14187	0.598396	0	0.064155	0.533507	0.00359385	0.231204	0	1.09882	0	1.09882	0.0198043	0.170531	3178.96	0.865849	1848.81	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
49.5444	78467.8	66.6667	85.4365	5092.94	34135.3	62.3984	83.7363	104.596	59.3865	5695.76	738.158	5.55284	6.66853	0	0.954756	0.286061	0	2361.25	0.0367687	0	11.0537	0.833128	37.0396	33.0183	107451	554.84	0.728605	0.0400333	0.0400333	223.642	186.323	77.1639	42.7091	42.0506	43.1129	1033.23	94.4123	43.3679	1033.23	86.818	43.3631	174.097	37.9904	2.57104	0	2.57104	0	-0.114435	-0.627182	0.592319	0	0.0689541	0.52251	0.00405743	0.240629	0	1.07436	0	1.07436	0.022475	0.178959	3137.05	0.84428	1890.73	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
50.5556	78467.8	65.8537	85.458	5093.13	34135.1	58.9551	83.443	104.559	59.0155	5627.72	738.158	5.55599	6.66241	0	0.953652	0.286364	0	2361.25	0.0367687	0	11.0537	0.832601	37.0398	33.0184	93425.9	529.95	0.591691	0.0400333	0.0400333	223.069	185.728	76.824	42.7922	42.0496	43.2071	1033.23	93.42	43.4079	1033.23	85.7807	43.4036	174.097	37.9904	2.57052	0	2.57052	0	0.741531	-1.07927	0.58649	0	0.0735408	0.511135	0.00453183	0.249012	0	1.04743	0	1.04743	0.0252389	0.186617	3097.72	0.824188	1930.05	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
51.5667	78467.8	65.8537	85.7769	5093.32	34134.9	93.6945	83.3487	104.397	58.9733	5648.72	738.158	5.58965	6.6869	0	0.952116	0.289413	0	2361.25	0.0367687	0	11.0537	0.845618	37.04	33.0185	102932	1700.18	0.625309	0.0400333	0.0400333	238.296	201.507	76.2793	43.8628	42.0485	43.2363	1033.23	92.3263	43.496	1033.23	84.6617	43.4944	174.097	37.9904	2.57013	0	2.57013	0	5.30222	-2.08281	0.580976	0	0.0781719	0.500658	0.00504419	0.256979	0	1.02297	0	1.02297	0.0281135	0.193848	3060.71	0.805696	1967.06	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
52.5778	78467.8	65.8537	85.8976	5093.49	34134.7	104.293	83.4173	104.526	58.9922	5656.67	738.158	5.62253	6.69435	0	0.95048	0.285872	0	2361.25	0.0367687	0	11.0537	0.84212	37.0402	33.0186	150426	2041.69	0.822103	0.0400333	0.0400333	234.01	197.064	75.3502	42.5807	41.9786	43.2664	1033.23	91.1568	43.5708	1033.23	83.4748	43.5698	174.097	37.9904	2.56978	0	2.56978	0	6.69997	-0.49107	0.575647	0	0.08287	0.48765	0.00560117	0.264289	0	0.982144	0	0.982144	0.0310965	0.200557	3025.78	0.788279	2002	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
53.5889	78467.8	65.8537	85.9953	5093.65	34134.6	103.364	83.478	104.639	59.01	5663.11	738.158	5.65515	6.70169	0	0.949299	0.285792	0	2361.25	0.0367687	0	11.0537	0.839873	37.0404	33.0187	185931	1805.4	0.980004	0.0400333	0.0400333	231.34	194.296	73.9671	42.5233	42.0299	43.2972	1033.23	90.0002	43.5989	1033.23	82.2949	43.5956	174.097	37.9904	2.56946	0	2.56946	0	6.09174	0.805328	0.570369	0	0.0874074	0.474043	0.00617717	0.270664	0	0.946957	0	0.946957	0.0341507	0.206574	2992.71	0.771455	2035.07	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
54.6	78467.8	65.8537	86.096	5093.8	34134.4	97.8888	83.5387	104.747	59.0304	5669.74	738.158	5.68782	6.709	0	0.947978	0.285554	0	2361.25	0.0367687	0	11.0537	0.83822	37.0406	33.0188	200533	1479.62	1.05694	0.0400333	0.0400333	229.416	192.301	73.4603	42.4342	41.9493	43.3282	1033.23	88.8925	43.6025	1033.23	81.1598	43.5963	174.097	37.9904	2.56916	0	2.56916	0	4.40972	1.1791	0.565097	0	0.0917223	0.460741	0.00676195	0.276114	0	0.914708	0	0.914708	0.0372551	0.211892	2961.32	0.75506	2066.46	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
55.6111	78467.8	66.6667	86.1956	5093.93	34134.3	86.9162	83.9027	104.851	59.4458	5746.37	738.158	5.709	6.72266	0	0.946772	0.285799	0	2361.25	0.0367687	0	11.0537	0.835634	37.0408	33.0189	191931	1038.57	1.1172	0.0400333	0.0400333	226.466	189.243	72.427	42.477	41.943	43.2947	1033.23	87.8526	43.5934	1033.23	80.0793	43.5851	174.097	37.9904	2.56884	0	2.56884	0	1.8295	1.01366	0.559797	0	0.0958132	0.447768	0.00735235	0.280697	0	0.885205	0	0.885205	0.0403981	0.216537	2931.45	0.738972	2096.33	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
56.6222	78467.8	66.6667	86.216	5094.07	34134.1	78.3595	84.1221	105.168	59.5484	5747.73	738.158	5.66261	6.71407	0	0.945409	0.286339	0	2361.25	0.0367687	0	11.0537	0.834682	37.041	33.019	169428	791.065	1.0802	0.0400333	0.0400333	225.402	188.139	72.3388	42.6399	41.938	43.3008	1033.23	86.8226	43.4627	1033.23	79.0278	43.4423	174.097	37.9904	2.56809	0	2.56809	0	4.8233	2.90431	0.554612	0	0.0996379	0.435686	0.0079381	0.284469	0	0.857799	0	0.857799	0.043561	0.220524	2902.95	0.723604	2124.82	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
57.6333	78467.8	66.6667	86.0657	5094.22	34134	71.5808	84.1138	105.118	59.5632	5737.72	738.158	5.61862	6.70759	0	0.944193	0.286802	0	2361.25	0.0367687	0	11.0537	0.833764	37.0412	33.0191	145986	660.829	0.952278	0.0400333	0.0400333	224.387	187.086	71.1195	42.7764	41.8926	43.3411	1033.23	85.75	43.5264	1033.23	77.9446	43.5102	174.097	37.9904	2.56738	0	2.56738	0	2.73001	-1.68173	0.549552	0	0.103231	0.424323	0.00851923	0.287529	0	0.83124	0	0.83124	0.0467347	0.223915	2875.71	0.708949	2152.07	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
58.6444	78467.8	65.8537	85.9962	5094.38	34133.8	66.5726	83.7791	105.019	59.1766	5663.16	738.158	5.58576	6.69598	0	0.942809	0.287175	0	2361.25	0.0367687	0	11.0537	0.833087	37.0414	33.0193	125693	595.158	0.835623	0.0400333	0.0400333	223.645	186.316	70.773	42.8828	41.8737	43.3803	1033.23	84.7493	43.5958	1033.23	76.9201	43.5838	174.097	37.9904	2.56678	0	2.56678	0	1.19304	-1.10523	0.544636	0	0.106611	0.413575	0.00909341	0.289953	0	0.805334	0	0.805334	0.0499056	0.226754	2849.6	0.695023	2178.17	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
59.6556	78467.8	65.8537	86.0048	5094.56	34133.6	62.5132	83.5886	104.706	59.1036	5663.73	738.158	5.55928	6.70534	0	0.941375	0.287497	0	2361.25	0.0367687	0	11.0537	0.83247	37.0416	33.0194	107963	555.631	0.73191	0.0400333	0.0400333	222.975	185.62	69.9978	42.9715	41.8427	43.4184	1033.23	83.7847	43.6476	1033.23	75.9394	43.6377	174.097	37.9904	2.56624	0	2.56624	0	0.578637	-0.638444	0.539802	0	0.109827	0.403212	0.00966574	0.291821	0	0.78006	0	0.78006	0.0530701	0.229109	2824.54	0.681617	2203.24	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
60.6667	78467.8	65.8537	86.1557	5094.74	34133.5	59.1179	83.616	104.758	59.1102	5673.67	738.158	5.56022	6.71132	0	0.939844	0.287791	0	2361.25	0.0367687	0	11.0537	0.831892	37.0418	33.0195	94051.9	530.784	0.596058	0.0400333	0.0400333	222.35	184.971	69.0707	43.0502	41.815	43.5139	1033.23	82.8362	43.6927	1033.23	74.9814	43.6839	174.097	37.9904	2.56579	0	2.56579	0	0.694153	-1.08521	0.535044	0	0.112892	0.393216	0.0102364	0.293186	0	0.755479	0	0.755479	0.0562214	0.231021	2800.43	0.668695	2227.34	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
61.6778	78467.8	65.8537	86.2469	5094.92	34133.3	94.257	83.6963	104.945	59.1255	5679.67	738.158	5.59145	6.71972	0	0.937432	0.290848	0	2361.25	0.0367687	0	11.0537	0.844226	37.042	33.0196	103846	1715.54	0.630575	0.0400333	0.0400333	236.626	199.766	68.3059	44.12	41.8656	43.5433	1033.23	81.817	43.7839	1033.23	73.9778	43.778	174.097	37.9904	2.56548	0	2.56548	0	3.89586	-2.1217	0.530578	0	0.115962	0.384431	0.0108347	0.294248	0	0.73406	0	0.73406	0.0593844	0.232667	2777.21	0.656806	2250.57	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
62.6889	78467.8	66.6667	86.3088	5095.08	34133.1	105.265	84.0474	105.041	59.5338	5753.92	738.158	5.62857	6.73168	0	0.935114	0.28725	0	2361.25	0.0367687	0	11.0537	0.840558	37.0422	33.0197	158252	2038.16	0.858623	0.0400333	0.0400333	232.199	195.177	67.5856	42.8117	41.6963	43.5735	1033.23	80.7177	43.8606	1033.23	72.9156	43.8547	174.097	37.9904	2.56523	0	2.56523	0	5.11753	-0.336073	0.526148	0	0.119093	0.374044	0.0114752	0.294763	0	0.70177	0	0.70177	0.0625708	0.233988	2754.79	0.645232	2272.98	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
63.7	78467.8	66.6667	86.3183	5095.22	34133	102.938	84.2663	105.363	59.6352	5754.55	738.158	5.6657	6.7221	0	0.933288	0.287372	0	2361.25	0.0367687	0	11.0537	0.838383	37.0424	33.0198	193198	1734.03	1.01737	0.0400333	0.0400333	229.653	192.537	66.6694	42.8211	41.6933	43.6041	1033.23	79.6387	43.886	1033.23	71.8711	43.8769	174.097	37.9904	2.56502	0	2.56502	0	4.75331	0.893832	0.521494	0	0.122095	0.36361	0.0121212	0.29476	0	0.675447	0	0.675447	0.0657407	0.234919	2733.13	0.633304	2294.65	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
64.7111	78467.8	66.6667	86.1411	5095.35	34132.8	94.1069	84.2558	105.328	59.6451	5742.74	738.158	5.70345	6.71528	0	0.931408	0.286857	0	2361.25	0.0367687	0	11.0537	0.83591	37.0426	33.0199	202006	1318.11	1.07133	0.0400333	0.0400333	226.823	189.604	66.1938	42.6175	41.7043	43.6344	1033.23	78.6067	43.8863	1033.23	70.867	43.8738	174.097	37.9904	2.56485	0	2.56485	0	3.55861	1.2742	0.516696	0	0.124912	0.35376	0.0127572	0.29432	0	0.65194	0	0.65194	0.0688738	0.235476	2712.16	0.621249	2315.61	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
65.7222	78467.8	66.6667	86.0391	5095.47	34132.7	83.9378	84.2199	105.248	59.6447	5735.94	738.158	5.6975	6.71064	0	0.929614	0.287505	0	2361.25	0.0367687	0	11.0537	0.834382	37.0428	33.0201	184698	940.016	1.13437	0.0400333	0.0400333	225.112	187.83	65.6794	42.8149	41.6735	43.5792	1033.23	77.6355	43.8772	1033.23	69.9144	43.8621	174.097	37.9904	2.56446	0	2.56446	0	2.21154	2.43525	0.511856	0	0.127526	0.344631	0.0133747	0.293521	0	0.631487	0	0.631487	0.0719562	0.235686	2691.85	0.609326	2335.93	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
66.7333	78467.8	66.6667	85.9712	5095.61	34132.6	76.0119	84.1924	105.178	59.6475	5731.41	738.158	5.64756	6.70578	0	0.927742	0.288016	0	2361.25	0.0367687	0	11.0537	0.833471	37.043	33.0202	161881	740.088	1.04069	0.0400333	0.0400333	224.106	186.786	65.0542	42.967	41.6185	43.6076	1033.23	76.6504	43.757	1033.23	68.9692	43.7308	174.097	37.9904	2.56377	0	2.56377	0	3.72958	-0.574981	0.507102	0	0.129967	0.336181	0.0139759	0.292422	0	0.612129	0	0.612129	0.0749852	0.2356	2672.14	0.597846	2355.64	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
67.7444	78467.8	65.8537	85.892	5095.76	34132.4	70.4553	83.8611	105.118	59.2521	5656.3	738.158	5.60549	6.69402	0	0.925862	0.288417	0	2361.25	0.0367687	0	11.0537	0.832701	37.0432	33.0203	141214	647.321	0.924741	0.0400333	0.0400333	223.263	185.911	64.3497	43.082	41.6253	43.646	1033.23	75.6696	43.8337	1033.23	68.031	43.8123	174.097	37.9904	2.56317	4.11194e-21	2.56317	0	2.48946	-1.57903	0.502479	0	0.13224	0.328342	0.014557	0.291079	0	0.593446	0	0.593446	0.077939	0.235256	2653	0.586892	2374.78	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
