Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	Brain-Vascular-Rocuronium-Concentration(ug/mL)	Fat-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	Fat-Vascular-Rocuronium-Concentration(ug/mL)	LeftKidney-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Rocuronium-Concentration(ug/mL)	RightKidney-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Rocuronium-Concentration(ug/mL)	Liver-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	Liver-Vascular-Rocuronium-Concentration(ug/mL)	Rocuronium-MassInBody(ug)	Rocuronium-PlasmaConcentration(ug/mL)	Rocuronium-RemainingSystemicMassCleared(ug)	Rocuronium-Kidneys-PartitionCoefficient	Rocuronium-Brain-PartitionCoefficient	Rocuronium-RightLung-PartitionCoefficient	Rocuronium-LeftLung-PartitionCoefficient	Rocuronium-Liver-PartitionCoefficient	Rocuronium-Bone-PartitionCoefficient	Rocuronium-Fat-PartitionCoefficient	Rocuronium-Skin-PartitionCoefficient	Rocuronium-Muscle-PartitionCoefficient	Rocuronium-Spleen-PartitionCoefficient	Rocuronium-Gut-PartitionCoefficient	Rocuronium-Myocardium-PartitionCoefficient	Rocuronium-Liver-MassCleared(ug)	Rocuronium-Liver-MassExcreted(ug)	Rocuronium-Kidneys-MassCleared(ug)	Rocuronium-Kidneys-MassExcreted(ug)	
288.167	78467.8	112.5	37.5121	4942.44	34285	117.877	110.727	120.393	95.4342	4220.12	737.899	3.797	4.4687	0	0.26273	0.32171	0	2361.25	0.0367687	0	11.0537	0.759898	37.0965	32.9475	187350	1596.75	0.955434	0.0597847	0.0597847	165.676	125.897	17.0737	50.5457	15.567	50.7309	1033.23	17.4097	50.8862	1033.23	17.2842	50.9046	174.097	37.9904	2.53114	0	2.53114	0	0.276577	-0.991096	0.888786	0	4.07462	2.60473	0.99721	2.09646	0	2.73116	0	2.73116	3.51808	2.57582	46354.8	4.43458	2460.34	1.11164	1.25938	1.11281	1.11281	1.1843	0.731494	0.140228	0.881612	1.25163	1.28475	1.11174	1.10336	21.4149	1163.44	0	nan
289.178	78467.8	112.5	37.4986	4941.64	34285.8	100.677	110.721	120.381	95.4337	4218.59	737.899	3.77506	4.46714	0	0.26095	0.326573	0	2361.25	0.0367687	0	11.0537	0.757778	37.0968	32.947	182800	1091.68	0.935581	0.0600035	0.0600035	164.424	124.597	16.957	52.5626	15.496	50.7595	1033.23	17.3137	50.8664	1033.23	17.1885	50.8818	174.097	37.9904	2.53068	0	2.53068	0	0.25396	-2.67994	0.888556	0	4.07473	2.59953	0.998433	2.0916	0	2.72155	0	2.72155	3.51772	2.57263	46344.8	4.42426	2464.52	1.10992	1.25718	1.11122	1.11122	1.18227	0.730267	0.140168	0.88058	1.2494	1.28269	1.11005	1.10174	21.5296	1169.18	0	nan
290.189	78467.8	112.5	37.493	4940.84	34286.6	98.32	110.73	120.388	95.4434	4217.96	737.899	3.75263	4.46669	0	0.258415	0.320021	0	2361.25	0.0367687	0	11.0537	0.758385	37.0971	32.9466	188689	1074.26	1.07234	0.0603456	0.0603456	164.792	124.976	16.8909	49.877	15.3949	50.7464	1033.23	17.2172	50.8442	1033.23	17.0926	50.8557	174.097	37.9904	2.53024	0	2.53024	0	0.24405	-0.761368	0.888328	0	4.07482	2.59565	0.999676	2.08678	0	2.70421	0	2.70421	3.51731	2.56951	46334.7	4.4141	2468.69	1.11473	1.26335	1.11566	1.11566	1.18796	0.733709	0.140337	0.883474	1.25566	1.28845	1.11478	1.10628	21.6442	1174.94	0	nan
291.2	78467.8	112.5	37.4858	4940.05	34287.4	102.698	110.763	120.419	95.4717	4217.16	737.899	3.76693	4.46631	0	0.255728	0.320047	0	2361.25	0.0367687	0	11.0537	0.758304	37.0973	32.9462	196855	1161.09	1.12469	0.0606215	0.0606215	164.752	124.932	16.7518	49.87	15.3172	50.7217	1033.23	17.1205	50.8485	1033.23	16.9963	50.8582	174.097	37.9904	2.53017	0	2.53017	0	0.249141	-1.37773	0.888104	0	4.07489	2.59226	1.00091	2.08206	0	2.69613	0	2.69613	3.51687	2.56642	46324.7	4.40419	2472.85	1.11489	1.26355	1.11581	1.11581	1.18815	0.733823	0.140342	0.88357	1.25587	1.28864	1.11493	1.10643	21.7588	1180.68	0	nan
292.211	78467.8	112.5	37.4854	4939.26	34288.2	107.526	110.798	120.457	95.4984	4217.11	737.899	3.78788	4.46644	0	0.253039	0.320063	0	2361.25	0.0367687	0	11.0537	0.75821	37.0976	32.9457	202577	1278.93	1.16622	0.0606814	0.0606814	164.705	124.881	16.6429	49.8594	15.2154	50.7396	1033.23	17.0246	50.8347	1033.23	16.9009	50.8397	174.097	37.9904	2.53014	0	2.53014	0	0.285438	-1.33517	0.887883	0	4.07493	2.58899	1.00212	2.07742	0	2.68825	0	2.68825	3.51641	2.56336	46314.7	4.39441	2477	1.11506	1.26377	1.11597	1.11597	1.18836	0.733945	0.140348	0.883673	1.25609	1.28885	1.1151	1.10659	21.8735	1186.42	0	nan
293.222	78467.8	112.5	37.4904	4938.47	34288.9	112.894	110.828	120.49	95.5192	4217.67	737.899	3.81263	4.46677	0	0.250346	0.320061	0	2361.25	0.0367687	0	11.0537	0.758122	37.0978	32.9453	204446	1441.86	1.15868	0.0605932	0.0605932	164.662	124.834	16.5901	49.8427	15.105	50.7673	1033.23	16.9247	50.9932	1033.23	16.8013	51.0079	174.097	37.9904	2.53016	0	2.53016	0	0.261254	1.10612	0.887665	0	4.07494	2.58586	1.00331	2.07286	0	2.68084	0	2.68084	3.51592	2.56032	46304.7	4.38478	2481.14	1.11525	1.26402	1.11615	1.11615	1.18859	0.734086	0.140355	0.883792	1.25635	1.28909	1.11529	1.10677	21.9881	1192.15	0	nan
294.233	78467.8	112.5	37.4961	4937.68	34289.7	119.086	110.856	120.52	95.5397	4218.31	737.899	3.81015	4.46712	0	0.247675	0.319735	0	2361.25	0.0367687	0	11.0537	0.75772	37.0981	32.9448	201685	1650.36	1.01617	0.060267	0.060267	164.434	124.595	16.4366	49.7561	15.0102	50.8982	1033.23	16.8278	51.055	1033.23	16.7042	51.0728	174.097	37.9904	2.52983	0	2.52983	0	0.279256	0.605146	0.887448	0	4.07493	2.58293	1.00449	2.06839	0	2.67654	0	2.67654	3.51539	2.5573	46294.8	4.37525	2485.27	1.11472	1.26334	1.11565	1.11565	1.18796	0.733704	0.140337	0.88347	1.25565	1.28845	1.11477	1.10627	22.1026	1197.86	0	nan
295.244	78467.8	112.5	37.499	4936.89	34290.5	118.145	110.886	120.551	95.5649	4218.64	737.899	3.78724	4.46742	0	0.245281	0.32247	0	2361.25	0.0367687	0	11.0537	0.757203	37.0983	32.9444	187411	1597.61	0.956292	0.0601051	0.0601051	164.138	124.286	16.3435	50.7192	14.9306	50.9264	1033.23	16.732	51.0833	1033.23	16.6087	51.102	174.097	37.9904	2.52935	0	2.52935	0	0.273802	-0.985303	0.887227	0	4.07489	2.57941	1.00566	2.06393	0	2.67863	0	2.67863	3.51485	2.55426	46284.8	4.36561	2489.39	1.11186	1.25967	1.11302	1.11302	1.18457	0.731656	0.140236	0.881748	1.25192	1.28502	1.11196	1.10357	22.2172	1203.56	0	nan
296.256	78467.8	112.5	37.4987	4936.09	34291.3	101.031	110.919	120.585	95.5943	4218.6	737.899	3.76426	4.46768	0	0.243508	0.327342	0	2361.25	0.0367687	0	11.0537	0.754953	37.0986	32.944	182788	1095.2	0.936525	0.0603089	0.0603089	162.835	122.933	16.2899	52.7622	14.798	50.9548	1033.23	16.6369	51.0643	1033.23	16.5142	51.0799	174.097	37.9904	2.52888	0	2.52888	0	0.248825	-2.69668	0.887001	0	4.07485	2.57432	1.00682	2.05933	0	2.66961	0	2.66961	3.51428	2.55113	46274.9	4.35577	2493.5	1.10971	1.25691	1.11103	1.11103	1.18201	0.730114	0.14016	0.880451	1.24912	1.28244	1.10984	1.10154	22.3318	1209.28	0	nan
297.267	78467.8	112.5	37.4977	4935.3	34292.1	98.4874	110.935	120.602	95.609	4218.49	737.899	3.74113	4.46779	0	0.241015	0.320811	0	2361.25	0.0367687	0	11.0537	0.755638	37.0988	32.9435	188809	1075.59	1.0745	0.0605434	0.0605434	163.241	123.351	16.2023	50.0613	14.7312	50.9418	1033.23	16.5419	51.0425	1033.23	16.4193	51.0542	174.097	37.9904	2.52841	0	2.52841	0	0.234532	-0.753338	0.886777	0	4.07478	2.57057	1.00801	2.05478	0	2.65264	0	2.65264	3.51367	2.54805	46264.9	4.34606	2497.6	1.11489	1.26355	1.11581	1.11581	1.18815	0.733823	0.140342	0.88357	1.25587	1.28864	1.11493	1.10643	22.4463	1215.01	0	nan
298.278	78467.8	112.5	37.4952	4934.51	34292.9	102.86	110.966	120.634	95.6352	4218.21	737.899	3.75483	4.46795	0	0.238355	0.320846	0	2361.25	0.0367687	0	11.0537	0.755556	37.0991	32.9431	197121	1162.54	1.1283	0.0607266	0.0607266	163.202	123.308	16.0842	50.0584	14.6511	50.916	1033.23	16.4465	51.0472	1033.23	16.3244	51.0568	174.097	37.9904	2.52828	0	2.52828	0	0.248475	-1.37487	0.886558	0	4.07468	2.56735	1.00919	2.05033	0	2.6451	0	2.6451	3.51304	2.54502	46255	4.33661	2501.69	1.11502	1.26373	1.11594	1.11594	1.18832	0.733922	0.140347	0.883654	1.25605	1.28881	1.11507	1.10656	22.5608	1220.74	0	nan
299.289	78467.8	112.5	37.4924	4933.71	34293.7	107.681	110.989	120.658	95.6557	4217.9	737.899	3.77543	4.468	0	0.235695	0.32087	0	2361.25	0.0367687	0	11.0537	0.755463	37.0994	32.9427	202824	1279.84	1.17022	0.0607906	0.0607906	163.157	123.259	15.9928	50.0514	14.5524	50.9335	1033.23	16.3519	51.0327	1033.23	16.2302	51.0377	174.097	37.9904	2.52819	0	2.52819	0	0.271189	-1.44057	0.886342	0	4.07457	2.56426	1.01035	2.04595	0	2.63782	0	2.63782	3.51237	2.542	46245.1	4.32728	2505.77	1.11518	1.26393	1.11608	1.11608	1.1885	0.734032	0.140353	0.883746	1.25625	1.28899	1.11522	1.1067	22.6753	1226.46	0	nan
300.3	78467.8	112.5	37.4887	4932.93	34294.5	113.04	111.007	120.677	95.6719	4217.48	737.899	3.80001	4.4679	0	0.23304	0.320875	0	2361.25	0.0367687	0	11.0537	0.75538	37.0996	32.9422	204520	1441.65	1.16378	0.0607557	0.0607557	163.117	123.216	15.9289	50.0374	14.5	50.9601	1033.23	16.2536	51.1916	1033.23	16.1324	51.2063	174.097	37.9904	2.52814	0	2.52814	0	0.256876	1.10553	0.886127	0	4.07443	2.56132	1.01149	2.04165	0	2.63098	0	2.63098	3.51168	2.53901	46235.2	4.31808	2509.84	1.11536	1.26416	1.11625	1.11625	1.18872	0.734163	0.140359	0.883856	1.25649	1.28921	1.1154	1.10687	22.7898	1232.17	0	nan
301.311	78467.8	112.5	37.4833	4932.14	34295.2	119.212	111.023	120.692	95.6869	4216.87	737.899	3.79794	4.46769	0	0.230398	0.32057	0	2361.25	0.0367687	0	11.0537	0.754991	37.0999	32.9418	201747	1649.13	1.01898	0.0604695	0.0604695	162.901	122.989	15.7995	49.9545	14.3583	51.0915	1033.23	16.1579	51.2536	1033.23	16.0376	51.2714	174.097	37.9904	2.52773	0	2.52773	0	0.269863	0.622996	0.885914	0	4.07426	2.55859	1.01262	2.03744	0	2.62712	0	2.62712	3.51097	2.53605	46225.3	4.30898	2513.9	1.1149	1.26357	1.11582	1.11582	1.18817	0.733833	0.140343	0.883579	1.25589	1.28866	1.11495	1.10644	22.9042	1237.87	0	nan
302.322	78467.8	112.5	37.4766	4931.35	34296	118.32	111.038	120.706	95.7025	4216.12	737.899	3.77508	4.46743	0	0.228023	0.323285	0	2361.25	0.0367687	0	11.0537	0.754677	37.1001	32.9413	187479	1598	0.958794	0.060293	0.060293	162.729	122.808	15.7463	50.9167	14.2842	51.1195	1033.23	16.0633	51.282	1033.23	15.9434	51.3007	174.097	37.9904	2.52717	0	2.52717	0	0.26015	-0.981773	0.885698	0	4.07408	2.55528	1.01373	2.03324	0	2.62956	0	2.62956	3.51023	2.53307	46215.5	4.29979	2517.95	1.11197	1.25981	1.11312	1.11312	1.1847	0.731735	0.14024	0.881814	1.25207	1.28515	1.11207	1.10367	23.0187	1243.56	0	nan
303.333	78467.8	112.5	37.469	4930.55	34296.8	101.202	111.053	120.72	95.7181	4215.26	737.899	3.75219	4.46714	0	0.226277	0.328157	0	2361.25	0.0367687	0	11.0537	0.752141	37.1004	32.9409	182876	1096.99	0.938933	0.0604403	0.0604403	161.286	121.31	15.6406	52.9699	14.2274	51.1477	1033.23	15.9701	51.2626	1033.23	15.8498	51.2783	174.097	37.9904	2.52662	0	2.52662	0	0.243791	-2.70402	0.885477	0	4.07388	2.55041	1.01485	2.0289	0	2.6211	0	2.6211	3.50947	2.52999	46205.6	4.2904	2522	1.10972	1.25692	1.11104	1.11104	1.18202	0.73012	0.140161	0.880456	1.24913	1.28245	1.10985	1.10155	23.1331	1249.25	0	nan
304.344	78467.8	112.5	37.465	4929.76	34297.6	98.5958	111.06	120.727	95.7255	4214.82	737.899	3.72919	4.46698	0	0.223822	0.321628	0	2361.25	0.0367687	0	11.0537	0.752843	37.1006	32.9405	188925	1076.78	1.07713	0.0606221	0.0606221	161.694	121.73	15.5618	50.2586	14.1055	51.1348	1033.23	15.8762	51.2403	1033.23	15.7563	51.2519	174.097	37.9904	2.52608	0	2.52608	0	0.233041	-0.751487	0.885257	0	4.07366	2.54685	1.01598	2.02461	0	2.60472	0	2.60472	3.50868	2.52696	46195.8	4.28114	2526.03	1.11498	1.26367	1.11589	1.11589	1.18827	0.73389	0.140346	0.883627	1.25599	1.28876	1.11502	1.10651	23.2475	1254.97	0	nan
305.356	78467.8	112.5	37.4572	4928.97	34298.4	102.954	111.073	120.738	95.7385	4213.93	737.899	3.74286	4.46663	0	0.221205	0.321663	0	2361.25	0.0367687	0	11.0537	0.752748	37.1009	32.94	197237	1163.48	1.13079	0.060786	0.060786	161.649	121.681	15.4414	50.2555	14.0234	51.1084	1033.23	15.7817	51.2446	1033.23	15.6625	51.2541	174.097	37.9904	2.5259	0	2.5259	0	0.2588	-1.37248	0.885043	0	4.07342	2.54381	1.01711	2.02042	0	2.59763	0	2.59763	3.50786	2.52398	46185.9	4.27212	2530.05	1.11512	1.26385	1.11602	1.11602	1.18843	0.73399	0.140351	0.883711	1.25617	1.28892	1.11516	1.10665	23.3618	1260.68	0	nan
306.367	78467.8	112.5	37.4493	4928.18	34299.2	107.76	111.084	120.748	95.7499	4213.05	737.899	3.76341	4.46624	0	0.218585	0.321686	0	2361.25	0.0367687	0	11.0537	0.752655	37.1011	32.9396	202901	1280.32	1.17226	0.060859	0.060859	161.605	121.632	15.3901	50.2481	13.9071	51.1257	1033.23	15.6889	51.2294	1033.23	15.5693	51.2345	174.097	37.9904	2.52577	0	2.52577	0	0.273059	-1.48138	0.884831	0	4.07316	2.5409	1.01822	2.01631	0	2.5908	0	2.5908	3.50701	2.52102	46176.1	4.26322	2534.07	1.11528	1.26405	1.11617	1.11617	1.18862	0.734102	0.140356	0.883805	1.25638	1.28911	1.11531	1.10679	23.4762	1266.39	0	nan
307.378	78467.8	112.5	37.4411	4927.39	34300	113.105	111.093	120.757	95.7604	4212.13	737.899	3.78791	4.46582	0	0.215991	0.32169	0	2361.25	0.0367687	0	11.0537	0.752576	37.1014	32.9391	204529	1441.43	1.16608	0.0608424	0.0608424	161.569	121.593	15.2318	50.2335	13.8004	51.1519	1033.23	15.5919	51.3879	1033.23	15.4729	51.4026	174.097	37.9904	2.52569	0	2.52569	0	0.249113	1.10782	0.884621	0	4.07288	2.53813	1.01931	2.01226	0	2.58441	0	2.58441	3.50614	2.51808	46166.3	4.25445	2538.08	1.11546	1.26429	1.11634	1.11634	1.18884	0.734234	0.140363	0.883916	1.25662	1.28933	1.1155	1.10697	23.5905	1272.08	0	nan
308.389	78467.8	112.5	37.4325	4926.6	34300.8	119.258	111.103	120.765	95.771	4211.16	737.899	3.78624	4.46537	0	0.213392	0.321396	0	2361.25	0.0367687	0	11.0537	0.752231	37.1017	32.9387	201800	1648.34	1.02019	0.0605625	0.0605625	161.381	121.396	15.1426	50.1511	13.7406	51.2838	1033.23	15.4974	51.4496	1033.23	15.3784	51.4674	174.097	37.9904	2.52526	0	2.52526	0	0.270074	0.636896	0.884412	0	4.07257	2.53556	1.02038	2.00831	0	2.58088	0	2.58088	3.50525	2.51517	46156.5	4.24578	2542.07	1.11506	1.26377	1.11597	1.11597	1.18836	0.733947	0.140349	0.883675	1.25609	1.28885	1.1151	1.10659	23.7048	1277.76	0	nan
309.4	78467.8	112.5	37.4236	4925.81	34301.5	118.405	111.112	120.773	95.7817	4210.15	737.899	3.76347	4.46491	0	0.211063	0.324095	0	2361.25	0.0367687	0	11.0537	0.75229	37.1019	32.9382	187569	1598.36	0.959894	0.0603738	0.0603738	161.424	121.438	15.0852	51.1128	13.6338	51.3116	1033.23	15.4042	51.4777	1033.23	15.2854	51.4964	174.097	37.9904	2.5247	0	2.5247	0	0.264004	-0.979372	0.884201	0	4.07226	2.5324	1.02145	2.00436	0	2.58355	0	2.58355	3.50434	2.51224	46146.7	4.23701	2546.06	1.11209	1.25996	1.11323	1.11323	1.18484	0.73182	0.140244	0.881885	1.25222	1.28529	1.11218	1.10379	23.819	1283.42	0	nan
310.411	78467.8	112.5	37.4147	4925.02	34302.3	101.303	111.121	120.781	95.7921	4209.15	737.899	3.74066	4.46445	0	0.209344	0.330549	0	2361.25	0.0367687	0	11.0537	0.749263	37.1022	32.9378	182970	1098.27	0.93991	0.0605037	0.0605037	159.732	119.681	15.0302	53.2704	13.5575	51.3397	1033.23	15.312	51.458	1033.23	15.1934	51.4736	174.097	37.9904	2.52415	0	2.52415	0	0.243525	-2.71188	0.883984	0	4.07192	2.52769	1.02251	2.00027	0	2.5755	0	2.5755	3.50341	2.50922	46136.9	4.22805	2550.04	1.10978	1.257	1.11109	1.11109	1.1821	0.730165	0.140163	0.880494	1.24921	1.28252	1.10991	1.10161	23.9332	1289.1	0	nan
311.422	78467.8	112.5	37.4102	4924.23	34303.1	98.6623	111.126	120.785	95.797	4208.65	737.899	3.71775	4.46422	0	0.206944	0.322435	0	2361.25	0.0367687	0	11.0537	0.749953	37.1024	32.9373	189008	1077.57	1.07801	0.0606759	0.0606759	160.126	120.087	14.9392	50.4523	13.434	51.3268	1033.23	15.2191	51.4352	1033.23	15.1008	51.4468	174.097	37.9904	2.52361	0	2.52361	0	0.230694	-0.750153	0.883769	0	4.07157	2.52428	1.0236	1.99624	0	2.55962	0	2.55962	3.50244	2.50625	46127.1	4.21923	2554.01	1.11509	1.26382	1.116	1.116	1.1884	0.733971	0.14035	0.883695	1.25614	1.28889	1.11513	1.10662	24.0474	1294.8	0	nan
312.433	78467.8	112.5	37.4016	4923.44	34303.9	103.011	111.134	120.792	95.8065	4207.67	737.899	3.73131	4.46376	0	0.204378	0.322468	0	2361.25	0.0367687	0	11.0537	0.749865	37.1027	32.9368	197299	1164.02	1.13152	0.060841	0.060841	160.085	120.042	14.8095	50.4486	13.3988	51.2999	1033.23	15.1262	51.4393	1033.23	15.0088	51.4487	174.097	37.9904	2.52344	0	2.52344	0	0.248436	-1.37071	0.88356	0	4.07119	2.52137	1.02467	1.99229	0	2.55288	0	2.55288	3.50145	2.50332	46117.4	4.21063	2557.97	1.11523	1.264	1.11613	1.11613	1.18856	0.734071	0.140355	0.883779	1.25632	1.28906	1.11527	1.10675	24.1616	1300.49	0	nan
313.444	78467.8	112.5	37.393	4922.65	34304.7	107.809	111.143	120.799	95.8156	4206.71	737.899	3.75173	4.46331	0	0.20182	0.322489	0	2361.25	0.0367687	0	11.0537	0.749769	37.1029	32.9364	202941	1280.49	1.17285	0.0609199	0.0609199	160.041	119.993	14.6732	50.4406	13.2864	51.317	1033.23	15.0347	51.4237	1033.23	14.9178	51.4288	174.097	37.9904	2.52333	0	2.52333	0	0.268449	-1.52187	0.883352	0	4.0708	2.51858	1.02573	1.98842	0	2.54638	0	2.54638	3.50043	2.50041	46107.6	4.20214	2561.92	1.11539	1.2642	1.11627	1.11627	1.18875	0.734183	0.14036	0.883873	1.25652	1.28925	1.11543	1.1069	24.2758	1306.17	0	nan
314.456	78467.8	112.5	37.3844	4921.86	34305.5	113.143	111.151	120.806	95.8247	4205.74	737.899	3.7761	4.46285	0	0.199259	0.322491	0	2361.25	0.0367687	0	11.0537	0.749698	37.1032	32.9359	204535	1441.04	1.16748	0.0609075	0.0609075	160.01	119.959	14.5818	50.4256	13.1977	51.3427	1033.23	14.9396	51.5819	1033.23	14.8224	51.5965	174.097	37.9904	2.52325	0	2.52325	0	0.256779	1.10953	0.883146	0	4.07038	2.51594	1.02678	1.98462	0	2.54032	0	2.54032	3.4994	2.49753	46097.9	4.19377	2565.87	1.11557	1.26443	1.11644	1.11644	1.18897	0.734315	0.140367	0.883984	1.25676	1.28947	1.11561	1.10707	24.3899	1311.84	0	nan
315.467	78467.8	112.5	37.3758	4921.08	34306.3	119.28	111.159	120.813	95.8339	4204.78	737.899	3.77477	4.4624	0	0.196697	0.322208	0	2361.25	0.0367687	0	11.0537	0.749422	37.1034	32.9354	201873	1647.57	1.02097	0.0606265	0.0606265	159.865	119.806	14.5261	50.3441	13.1065	51.475	1033.23	14.8467	51.6436	1033.23	14.7297	51.6613	174.097	37.9904	2.52285	0	2.52285	0	0.264173	0.651253	0.882942	0	4.06995	2.51348	1.02781	1.9809	0	2.53702	0	2.53702	3.49834	2.49467	46088.2	4.1855	2569.8	1.11523	1.264	1.11613	1.11613	1.18857	0.734071	0.140355	0.883779	1.25632	1.28906	1.11527	1.10675	24.5039	1317.5	0	nan
316.478	78467.8	112.5	37.3673	4920.29	34307	118.479	111.168	120.821	95.8431	4203.82	737.899	3.75202	4.46195	0	0.194416	0.324889	0	2361.25	0.0367687	0	11.0537	0.760537	37.1037	32.935	187670	1598.95	0.960749	0.0604319	0.0604319	157.991	120.158	14.3913	51.3049	12.9907	51.5027	1033.23	14.755	51.6716	1033.23	14.638	51.6903	174.097	37.9904	2.5223	0	2.5223	0	0.250517	-0.976791	0.882735	0	4.06951	2.51043	1.02882	1.97718	0	2.53986	0	2.53986	3.49726	2.4918	46078.5	4.17714	2573.73	1.11221	1.26012	1.11334	1.11334	1.18498	0.731908	0.140248	0.88196	1.25238	1.28544	1.1123	1.1039	24.618	1323.15	0	nan
317.489	78467.8	112.5	37.3589	4919.5	34307.8	101.403	111.176	120.828	95.8521	4202.87	737.899	3.72925	4.46152	0	0.192721	0.331344	0	2361.25	0.0367687	0	11.0537	0.746387	37.104	32.9345	183051	1099.62	0.940683	0.0605569	0.0605569	158.13	118.026	14.3614	53.4714	12.9157	51.5306	1033.23	14.6641	51.6516	1033.23	14.5471	51.6672	174.097	37.9904	2.52176	0	2.52176	0	0.230259	-2.71978	0.882523	0	4.06905	2.50587	1.02984	1.97333	0	2.5322	0	2.5322	3.49617	2.48882	46068.8	4.16858	2577.65	1.10982	1.25704	1.11113	1.11113	1.18214	0.730192	0.140164	0.880516	1.24926	1.28257	1.10995	1.10164	24.732	1328.8	0	nan
318.5	78467.8	112.5	37.3547	4918.71	34308.6	98.718	111.18	120.831	95.8565	4202.4	737.899	3.70636	4.4613	0	0.190372	0.323229	0	2361.25	0.0367687	0	11.0537	0.746967	37.1042	32.934	189068	1078.21	1.0787	0.060728	0.060728	158.537	118.422	14.2664	50.643	12.867	51.5177	1033.23	14.5727	51.6284	1033.23	14.4559	51.64	174.097	37.9904	2.52124	0	2.52124	0	0.22463	-0.74678	0.882313	0	4.06857	2.50256	1.03088	1.96953	0	2.51676	0	2.51676	3.49505	2.4859	46059.1	4.16016	2581.56	1.11521	1.26396	1.1161	1.1161	1.18853	0.734051	0.140354	0.883762	1.25629	1.28903	1.11525	1.10673	24.8459	1334.48	0	nan
319.511	78467.8	112.5	37.3464	4917.92	34309.4	103.061	111.188	120.839	95.8652	4201.47	737.899	3.71977	4.46087	0	0.187859	0.32326	0	2361.25	0.0367687	0	11.0537	0.746867	37.1045	32.9335	197341	1164.44	1.13218	0.0608948	0.0608948	158.491	118.372	14.1426	50.6391	12.7674	51.4902	1033.23	14.4811	51.6323	1033.23	14.3645	51.6419	174.097	37.9904	2.52108	0	2.52108	0	0.248088	-1.36508	0.882108	0	4.06807	2.49977	1.0319	1.96582	0	2.51038	0	2.51038	3.4939	2.48302	46049.4	4.15195	2585.46	1.11534	1.26414	1.11623	1.11623	1.1887	0.73415	0.140359	0.883846	1.25647	1.28919	1.11538	1.10686	24.9599	1340.15	0	nan
320.522	78467.8	112.5	37.3382	4917.14	34310.2	107.851	111.196	120.846	95.8737	4200.54	737.899	3.74001	4.46045	0	0.185346	0.32328	0	2361.25	0.0367687	0	11.0537	0.74677	37.1047	32.933	202973	1280.59	1.17351	0.0609751	0.0609751	158.447	118.324	14.0818	50.6309	12.6357	51.5072	1033.23	14.3908	51.6166	1033.23	14.2747	51.6217	174.097	37.9904	2.52097	0	2.52097	0	0.263372	-1.55817	0.881905	0	4.06755	2.49711	1.03292	1.96218	0	2.50426	0	2.50426	3.49273	2.48017	46039.8	4.14384	2589.35	1.1155	1.26434	1.11637	1.11637	1.18888	0.734261	0.140364	0.883939	1.25667	1.28938	1.11553	1.107	25.0738	1345.8	0	nan
